,Date,Name,Text,Hashtags
163,2020-07-22 00:39:39+00:00,BBCNews,Amazon-owned firm in Black Lives Matter legal claim ,
164,2020-07-16 04:52:09+00:00,BBCNews,Jen Reid: Black Lives Matter statue taken off Colston plinth in Bristol ,
165,2020-07-15 18:30:27+00:00,BBCNews,"Sculpture of Black Lives Matter protester - placed on plinth once occupied by statue of slave trader Edward Colston - will be removed, Bristol's mayor says ",
166,2020-07-15 07:22:35+00:00,BBCNews,Statue of Black Lives Matter protester appears on Edward Colston plinth in Bristol ,
167,2020-07-10 01:01:58+00:00,BBCNews,Black Lives Matter: From social media post to global movement ,
168,2020-07-09 13:20:36+00:00,BBCNews,"What is systemic racism? Are the issues in the US and UK the same? We put children's questions on the Black Lives Matter movement to a politician, a historian and an academic https://bbc.in/2OayeR6",
169,2020-07-06 15:40:16+00:00,BBCNews,"""It's not going to be easy and in some cases it's not going to be comfortable, but it needs to be done"" Prince Harry and Meghan say the wrongs of the past need to be acknowledged when speaking about Black Lives Matter ",
170,2020-07-06 00:23:39+00:00,BBCNews,Black Lives Matter: Can viral videos stop police brutality? ,
171,2020-06-29 17:15:02+00:00,BBCNews,How UK museums are responding to Black Lives Matter ,
172,2020-06-20 21:02:07+00:00,BBCNews,Reading council's leader urges people to stay away from the scene A Black Lives Matter protest took place at the park earlier but organisers say the incident was not connected to the event ,
173,2020-06-20 17:35:30+00:00,BBCNews,Hundreds of people gather for Black Lives Matter protests across England ,
174,2020-06-20 09:50:17+00:00,BBCNews,"""[Black Lives Matter] is always a fight for justice and it feels like we have passed some kind of social tipping point"" Greta Thunberg says ""people are starting to realise that we cannot keep sweeping [these injustices] under the carpet"" http://bbc.in/2Z6MaAH",
175,2020-06-18 23:24:22+00:00,BBCNews,"Black Lives Matter: RFU reviewing use of slave song Swing Low, Sweet Chariot ",
176,2020-06-18 18:26:01+00:00,BBCNews,Foreign Secretary Dominic Raab has been criticised for wrongly saying 'taking a knee' seemed to be taken from Game of Thrones Where does the symbol of the Black Lives Matter movement come from? ,
177,2020-06-18 12:27:10+00:00,BBCNews,Foreign Secretary Dominic Raab criticised over 'Game of Thrones' Black Lives Matter comment ,
178,2020-06-18 08:40:43+00:00,BBCNews,Black Lives Matter: Statues are falling but what should replace them? ,
179,2020-06-15 16:34:33+00:00,BBCNews,"Can you understand why another review will anger Black Lives Matter activists? Foreign Secretary Dominic Raab says, ""I do understand the restlessness for change but [the PM] wants to make sure with this commission we come up with actionable policies"" http://bbc.in/2UJqxVm",
180,2020-06-14 01:10:19+00:00,BBCNews,Black Lives Matter: Pledges for change in Bristol after protest ,
181,2020-06-13 05:09:02+00:00,BBCNews,George Floyd: Five factors behind the UK Black Lives Matter protests ,
182,2020-06-10 13:20:24+00:00,BBCNews,"Mother who took down her child's Black Lives Matter poster after abuse has been ""overwhelmed by support"" from people who have put it on display ",
183,2020-06-10 07:41:44+00:00,BBCNews,On the latest #CoronavirusNewscast What are the aims of Black Lives Matter UK? How might six months off school impact kids? Why should Rhodes finally fall? Listen on @bbcsounds,#CoronavirusNewscast
184,2020-06-09 01:15:13+00:00,BBCNews,KKK 'leader' charged for attack on Black Lives Matter protesters ,
185,2020-06-08 15:55:57+00:00,BBCNews,"""Black lives matter but police brutality in the United States is no excuse for the violence against our brave police officers at home"" Home Secretary Priti Patel says UK police have her ""full backing"" and the criminal minority ""will face justice"" http://bbc.in/3f3gzpC",
186,2020-06-06 22:49:03+00:00,BBCNews,A police horse has bolted at protesters at an anti-racism rally in London Tens of thousands of people have gathered across the UK for Black Lives Matter protests sparked by the death of George Floyd http://bbc.in/378S9Zc,
187,2020-06-06 16:01:24+00:00,BBCNews,Anthony Joshua wears knee brace at Black Lives Matter march ,
188,2020-06-06 15:15:11+00:00,BBCNews,"Marches take place in cities around the UK in support of Black Lives Matter, following the death of George Floyd Latest: https://bbc.in/3eXSu3K",
189,2020-06-06 13:26:51+00:00,BBCNews,Crowds in the UK defy coronavirus warnings as they take part in Black Lives Matter demonstrations ,
190,2020-06-05 14:25:51+00:00,BBCNews,"Council paints over Black Lives Matter graffiti in ""hugely regrettable"" move ",
191,2020-06-03 12:55:16+00:00,BBCNews,Thousands of people gather in Hyde Park in central London for a Black Lives Matter rally in solidarity with US protests against the death of unarmed African-American George Floyd https://bbc.in/2BlBtSj,
192,2020-06-03 09:09:15+00:00,BBCNews,"""It's imperative that all of us... that you're involved in this because we need change and we need it now"" Brogan Baptiste on why she's attending a Black Lives Matter protest in London later today http://bbc.in/2XUiBBI",
193,2020-07-29 11:13:39+00:00,BBCWorld,"Minneapolis suspect known as ""Umbrella Man"" - seen damaging property during Black Lives Matter protests - has links to white supremacy groups, say police ",
194,2020-07-26 21:09:22+00:00,BBCWorld,Garrett Foster: Police investigate shooting at Austin Black Lives Matter protest ,
195,2020-07-24 23:23:14+00:00,BBCWorld,"Brazil's racial reckoning: 'Black lives matter here, too' ",
197,2020-07-09 19:35:33+00:00,BBCWorld,"""We will be at the doorstep of hate, and we will get rid of the ideology of white supremacy and racism"" A large Black Lives Matter mural has been painted directly outside Trump Tower in New York http://bbc.in/2W0JQdq",
198,2020-06-30 19:51:00+00:00,BBCWorld,'I'd like to inspire young black skaters' Meet 9-year-old Kaitlyn who's captured people's hearts with her skating routine across Black Lives Matter plaza in Washington DC http://bbc.in/31qqimu,
200,2020-06-16 05:50:29+00:00,BBCWorld,US embassy in Korea takes down Black Lives Matter banner ,
202,2020-06-08 12:05:29+00:00,BBCWorld,"""Real change has started with you, this new generation of high school and college graduates we celebrate today"" Beyonce thanks students for spreading the word that ""Black Lives Matter"" ",
203,2020-06-08 03:58:41+00:00,BBCWorld,George Floyd: BTS fans match $1m Black Lives Matter donation ,
204,2020-06-06 14:08:44+00:00,BBCWorld,"""Indigenous black deaths in custody happen right here in Australia"" Black Lives Matter rally in Sydney led by aboriginal mother whose son, David Dungay, died while in prison five years ago http://bbc.in/2XE8d1P",
205,2020-06-06 12:40:28+00:00,BBCWorld,Tens of thousands protest across Australia in support of Black Lives Matter http://bbc.in/2XE8d1P,
206,2020-06-06 10:02:18+00:00,BBCWorld,"Follow the latest coronavirus developments as masked protesters gather to take part in Black Lives Matter marches, despite concerns over mass gatherings https://bbc.in/2Y5DWrY",
207,2020-06-06 08:38:44+00:00,BBCWorld,Mass rallies in Australia for Black Lives Matter ,
208,2020-06-05 17:05:17+00:00,BBCWorld,Defiant DC mayor names plaza 'Black Lives Matter' ,
209,2020-06-05 05:00:54+00:00,BBCWorld,Australian police seek ban on Black Lives Matter rally over coronavirus ,
210,2020-05-29 21:11:12+00:00,BBCWorld,"Mr Floyd’s death bears similarities to the death of Eric Garner, who died in a police chokehold in New York in 2014 Mr Garner’s plea “I can’t breathe” became a rallying cry for the Black Lives Matter movement and also sparked national protests http://bbc.in/2TQRl5M",
211,2020-07-23 20:59:04+00:00,TheEconomist,The recent success of the Black Lives Matter movement has influenced the way Britain’s gypsies and travellers approach new threats of government action ,
212,2020-07-21 12:20:10+00:00,TheEconomist,"At his last public appearance, John Lewis stood on the newly painted Black Lives Matter plaza—a reminder of how far America had come, and how far it still has to go ",
213,2020-07-20 20:26:07+00:00,TheEconomist,"At his last public appearance, John Lewis stood on the newly painted Black Lives Matter plaza—a reminder of how far America had come, and how far it still has to go https://econ.trib.al/XuqarSR",
214,2020-07-19 11:46:05+00:00,TheEconomist,The British army's support of Black Lives Matter reflects the increasingly liberal views of senior staff in the armed forces ,
215,2020-07-08 22:02:06+00:00,TheEconomist,Researchers found that the Black Lives Matter protests in America had no significant effect on the incidence of covid-19 ,
216,2020-07-02 23:51:41+00:00,TheEconomist,Researchers found that the Black Lives Matter protests in America had no significant effect on the incidence of covid-19 https://econ.trib.al/QCoU4Ld,
217,2020-07-01 02:00:47+00:00,TheEconomist,Researchers found that the Black Lives Matter protests in America had no significant effect on the incidence of covid-19 https://econ.trib.al/WtrCCrA,
218,2020-06-30 22:15:08+00:00,TheEconomist,The available evidence suggests that this month’s Black Lives Matter protests have not contributed to a surge in covid-19 cases https://econ.trib.al/6nfCe79,
219,2020-06-26 13:28:05+00:00,TheEconomist,She is unlikely to calm the tensions around Black Lives Matter ,
220,2020-06-22 10:28:03+00:00,TheEconomist,The British wing of Black Lives Matter finds itself split between older revolutionaries and younger pragmatists ,
221,2020-06-19 12:28:05+00:00,TheEconomist,The British wing of Black Lives Matter finds itself split between older revolutionaries and younger pragmatists https://econ.trib.al/Zy4obxE,
222,2020-06-18 19:17:19+00:00,TheEconomist,"How can business be braver on race? On “The Economist Asks”, @AnneMcElvoy asks @MellodyHobson how companies should respond to the Black Lives Matter movement ",
223,2020-06-17 19:48:03+00:00,TheEconomist,“We are potentially on the cusp of race matters creating another political realignment.” @cornellbelcher explains how #blacklivesmatter is changing American politics on “Checks and Balance” https://econ.trib.al/ukWtWlQ,#blacklivesmatter #blacklivesmatter
224,2020-06-17 15:50:27+00:00,TheEconomist,“You have large majorities of Americans now thinking racism is a big problem. That’s a dramatic sea change.” @cornellbelcher on the surge in support for #blacklivesmatter on “Checks and Balance” https://econ.trib.al/G0avh8Y,#blacklivesmatter #blacklivesmatter
225,2020-06-17 13:18:06+00:00,TheEconomist,"#BlackLivesMatter has significance outside of the US: of the 6,220 people killed by Brazil’s police in 2018, three out of four were black ",#BlackLivesMatter #BlackLivesMatter
226,2020-06-17 00:20:50+00:00,TheEconomist,"In Indonesia, #BlackLivesMatter has become #PapuaLivesMatter, referencing the violence faced by darker-skinned Papuan Indonesians https://econ.trib.al/g1JdmUH",#BlackLivesMatter #BlackLivesMatter #PapuaLivesMatter
227,2020-06-15 10:00:21+00:00,TheEconomist,“You have large majorities of Americans now thinking racism is a big problem. That’s a dramatic sea change.” @cornellbelcher on the surge in support for #blacklivesmatter on “Checks and Balance” https://econ.trib.al/nNjXs9O,#blacklivesmatter #blacklivesmatter
228,2020-06-15 00:24:24+00:00,TheEconomist,"#BlackLivesMatter has significance outside of the US: of the 6,220 people killed by Brazil’s police in 2018, three out of four were black https://econ.trib.al/1iNAq09",#BlackLivesMatter #BlackLivesMatter
229,2020-06-13 18:00:22+00:00,TheEconomist,“You have large majorities of Americans now thinking racism is a big problem. That’s a dramatic sea change.” @cornellbelcher on the surge in support for #blacklivesmatter on “Checks and Balance” https://econ.trib.al/LO5hKBl,#blacklivesmatter #blacklivesmatter
230,2020-06-13 17:00:12+00:00,TheEconomist,“You have large majorities of Americans now thinking racism is a big problem. That’s a dramatic sea change.” @cornellbelcher on the surge in support for #blacklivesmatter on “Checks and Balance” https://econ.trib.al/wZnb8RU,#blacklivesmatter #blacklivesmatter
231,2020-06-13 12:00:12+00:00,TheEconomist,“You have large majorities of Americans now thinking racism is a big problem. That’s a dramatic sea change.” @cornellbelcher on the surge in support for #blacklivesmatter on “Checks and Balance” https://econ.trib.al/0dRPvgk,#blacklivesmatter #blacklivesmatter
232,2020-06-12 22:59:03+00:00,TheEconomist,“We are potentially on the cusp of race matters creating another political realignment.” @cornellbelcher explains how #blacklivesmatter is changing American politics on “Checks and Balance” https://econ.trib.al/r3Cr6Vr,#blacklivesmatter #blacklivesmatter
233,2020-06-12 22:57:05+00:00,TheEconomist,"In Indonesia, #BlackLivesMatter has become #PapuaLivesMatter, referencing the violence faced by darker-skinned Papuan Indonesians",#BlackLivesMatter #BlackLivesMatter #PapuaLivesMatter
234,2020-06-12 21:00:24+00:00,TheEconomist,“You have large majorities of Americans now thinking racism is a big problem. That’s a dramatic sea change.” @cornellbelcher on the surge in support for #blacklivesmatter on “Checks and Balance” https://econ.trib.al/EdZUKqX,#blacklivesmatter #blacklivesmatter
235,2020-06-12 21:00:09+00:00,TheEconomist,“You have large majorities of Americans now thinking racism is a big problem. That’s a dramatic sea change.” @cornellbelcher on the surge in support for #blacklivesmatter on “Checks and Balance” https://econ.trib.al/2VfJcRk,#blacklivesmatter #blacklivesmatter
